PROTEIN
71
3 19 1 9 1 9 14 9 1 12 3 2 2 3 5 19 10 3 8 2 1 20 7 24 11 10 7 1 1 1 22 6 4 23 9 15 3 5 2 1 8 3 3 5 6 1 17 1 1 14 1 4 3 22 3 6 1 20 5 8 27 7 1 11 10 3 1 11 1 1 1
2556
1 0
1 1
1 2
1 3
1 4
1 5
1 6
1 7
1 8
1 9
1 10
1 11
1 12
1 13
1 14
1 15
1 16
1 17
1 18
1 19
1 20
1 21
1 22
1 23
1 24
1 25
1 26
1 27
1 28
1 29
1 30
1 31
1 32
1 33
1 34
1 35
1 36
1 37
1 38
1 39
1 40
1 41
1 42
1 43
1 44
1 45
1 46
1 47
1 48
1 49
1 50
1 51
1 52
1 53
1 54
1 55
1 56
1 57
1 58
1 59
1 60
1 61
1 62
1 63
1 64
1 65
1 66
1 67
1 68
1 69
1 70
 -0.314575 -0.139862 -0.150716 -0.091982 -0.092848 -0.259700 -0.280499 -0.139827 -0.170623 -0.105341 -0.114072 -0.093934 -0.351044 -0.570920 -0.087220 -0.092061 -0.392990 -0.190619 -0.161901 -0.119849 -0.106190 -0.126434 -0.071688 -0.076672
 -0.370117 -0.164105 -0.180641 -0.112047 -0.112976 -0.317826 -0.311977 -0.166968 -0.199288 -0.126760 -0.135875 -0.115477 -0.382557 -0.607513 -0.108791 -0.111477 -0.428147 -0.216178 -0.190510 -0.136396 -0.125228 -0.146559 -0.092014 -0.095033


132
 -0.066176 -0.065404 -0.069028 -0.069479 -0.061444 -0.060577 -0.060395 -0.058041 -0.058584 -0.064046 -0.064365
 -0.031721 -0.031278 -0.034182 -0.034023 -0.029126 -0.028261 -0.028146 -0.027388 -0.028012 -0.032219 -0.032179
 -0.040017 -0.039641 -0.042367 -0.042382 -0.037107 -0.036239 -0.036110 -0.034944 -0.035551 -0.039774 -0.039819
 -0.031260 -0.030951 -0.033536 -0.033567 -0.028554 -0.027776 -0.027613 -0.026503 -0.027051 -0.031008 -0.031058
 -0.038955 -0.038226 -0.041027 -0.042494 -0.034466 -0.034353 -0.033483 -0.032393 -0.032351 -0.038097 -0.039035
 -0.038037 -0.037131 -0.043474 -0.042376 -0.032498 -0.031437 -0.032040 -0.029381 -0.030534 -0.037610 -0.036574
 -0.160894 -0.160522 -0.158789 -0.160376 -0.154636 -0.154925 -0.154929 -0.150870 -0.150139 -0.152690 -0.153794
 -0.100113 -0.098556 -0.100885 -0.103610 -0.098163 -0.096714 -0.095522 -0.093690 -0.093777 -0.096856 -0.099526
 -0.051626 -0.050326 -0.057364 -0.055948 -0.047301 -0.045519 -0.046182 -0.044471 -0.046304 -0.053753 -0.052603
 -0.024523 -0.024234 -0.025054 -0.025451 -0.022829 -0.022546 -0.022341 -0.021740 -0.021697 -0.023592 -0.023883
 -0.025165 -0.024787 -0.026338 -0.027024 -0.022874 -0.022524 -0.021986 -0.021592 -0.021619 -0.024911 -0.025552
 -0.026507 -0.025888 -0.030941 -0.030076 -0.022164 -0.021298 -0.021480 -0.020206 -0.021151 -0.027966 -0.027235


120
 2.083648 456.583466 436.771179 366.056366 100000.000000 1.714131 26.940760 90.176903 100000.000000 352.736450
 -0.438149 -0.657801 -0.655381 -0.716847 -1.042502 -0.551530 -1.094674 -1.092027 0.245339 -0.826148
 -0.898752 0.323037 0.462568 0.107416 0.557014 -1.112100 9.155718 -1.615343 661.438782 -0.142351
 -0.800823 -0.358886 -0.222791 -0.394958 0.404593 -0.984881 5.582226 -1.341848 262.199585 -0.555025
 -1.027197 -0.555375 -0.531570 -0.810546 -0.303865 -1.220736 2.368479 -1.618541 296.957642 -0.819715
 2.470293 -0.905875 3.148103 -0.801265 1695.597412 2.067005 7.101629 -1.955538 296.605255 -1.163356
 6.284723 100000.000000 100000.000000 8505.187500 8733.770508 31.305403 100000.000000 100000.000000 100000.000000 8091.745117
 -1.296050 380.681305 568.513611 693.611145 922.553406 -1.609380 9.664845 148.187576 100000.000000 726.818726
 -0.896616 -1.039187 -1.122068 -1.139609 40.389420 -1.040833 -1.721934 24.384165 442.351746 -1.079878
 -0.344259 -0.471458 -0.445655 -0.493059 -0.734471 -0.444910 -0.937169 -0.679853 -0.938622 -0.583327
 -0.351172 -0.478668 -0.456192 -0.504621 -0.753489 -0.451790 -0.943656 -0.699145 -0.960819 -0.591797
 -0.550182 -0.638320 -0.698685 -0.811204 -0.907756 -0.661764 -1.289176 -1.000462 -1.422633 -0.772088


84
 -0.050458 -0.045633 -0.047304 -0.048745 -0.047170 -0.046545 -0.045165
 -0.023569 -0.017676 -0.019424 -0.020942 -0.018723 -0.018402 -0.016971
 -0.033166 -0.027876 -0.029524 -0.030963 -0.029271 -0.028704 -0.027334
 -0.030445 -0.024981 -0.026631 -0.028043 -0.025855 -0.025643 -0.024299
 -0.039972 -0.034603 -0.035884 -0.037631 -0.032113 -0.033191 -0.032682
 -0.041203 -0.035047 -0.037628 -0.037992 -0.035046 -0.036723 -0.034466
 -0.076556 -0.079548 -0.078918 -0.079059 -0.080552 -0.080210 -0.080392
 -0.062915 -0.060630 -0.061211 -0.064403 -0.070100 -0.062555 -0.061744
 -0.027029 -0.020939 -0.023550 -0.024434 -0.025248 -0.023708 -0.021407
 -0.025547 -0.022141 -0.022719 -0.024157 -0.023070 -0.022277 -0.021804
 -0.024403 -0.019301 -0.020454 -0.022168 -0.018808 -0.018845 -0.018107
 -0.018187 -0.011417 -0.013903 -0.014582 -0.010015 -0.012097 -0.010169


12
 -0.006193
 -0.004160
 -0.005008
 -0.004818
 -0.005869
 -0.005655
 -0.007686
 -0.006564
 -0.003823
 -0.004207
 -0.004271
 -0.003934


12
 -0.016258
 -0.008082
 -0.012136
 -0.011119
 -0.014840
 -0.013403
 -0.033917
 -0.013100
 -0.007191
 -0.008584
 -0.008647
 -0.008796


12
 -0.035129
 -0.019999
 -0.025830
 -0.023826
 -0.026246
 -0.036460
 -0.072804
 -0.016118
 -0.026753
 -0.016158
 -0.016820
 -0.025691


264
 -0.331472 -0.269481 -0.839625 -0.604039 45.404842 -0.333523 -0.466808 78.461098 -0.330951 -0.553377 -1.239810 -1.886367 1.131659 72.490807 -0.587736 9.761824 42.000641 -0.648196 -0.629416 -1.824859 -1.119310 4.207918
 -0.281194 -0.210878 -0.714868 -0.362710 -0.524089 -0.303329 -0.430126 -1.039863 -0.271767 -0.878506 -1.111395 -1.731636 -1.069113 -1.479713 -0.454115 10.046846 6.302294 -0.539624 -0.503040 -2.555832 -0.473550 -1.793637
 -0.390642 -0.264868 -0.811442 -0.474351 -0.796259 -0.320719 -0.451193 1.257799 -0.315218 -1.219626 -1.220236 -1.874605 -1.773129 -1.794750 -0.569583 9.854303 7.763165 -0.601199 -0.571362 3.313557 -0.753699 -2.568050
 -0.212120 -0.191805 -0.714158 -0.421656 -0.574127 -0.302154 -0.430487 0.294176 -0.265496 -0.691582 -1.131129 -1.752093 -0.478274 -1.521390 -0.469501 9.942961 6.332126 -0.558309 -0.526560 -1.393763 -0.652020 -2.243620
 -0.088929 -0.132397 -0.611033 -0.406810 -0.402149 -0.277607 -0.402364 0.677384 -0.217752 -0.428055 -1.028183 -1.621917 0.282862 -1.019792 -0.379370 10.004848 6.581056 -0.513368 -0.487340 -2.109657 -0.640154 -1.894018
 -0.126650 -0.149884 -0.622926 -0.348653 -0.399762 -0.270438 -0.398156 0.679489 -0.226215 -0.471962 -1.024604 -1.619720 0.256632 -1.043122 -0.394401 10.024963 6.586366 -0.513175 -0.477074 -2.126932 -0.612597 -1.910889
 -0.780903 -0.751767 -0.566447 -0.997895 100000.000000 -0.430815 -0.586111 100000.000000 -0.695267 103.577393 -1.781943 -2.566735 1016.459106 100000.000000 -1.228655 9.023890 100000.000000 -1.126995 -1.196261 753.690186 43.971542 100000.000000
 -0.702971 -0.402665 -1.023191 -0.757875 8.097898 -0.407023 -0.533381 2.195434 -0.434042 -1.479715 -1.455371 -2.041506 -1.178752 -1.637539 -0.797467 9.716662 6.180723 -0.741149 -0.729295 -2.730997 -1.294836 -2.820289
 -0.645367 -0.349957 -0.834304 -0.361968 -0.952021 -0.321326 -0.451003 -1.574275 -0.351484 -1.676187 -1.175199 -1.778338 -1.769238 -2.139647 -0.620673 10.058298 6.251239 -0.578496 -0.532794 -2.618567 -0.501963 -2.638526
 -0.132271 -0.141201 -0.595256 -0.329635 -0.326403 -0.272931 -0.392295 -0.487504 -0.212835 -0.470360 -1.000668 -1.579662 -0.562064 -1.087485 -0.361843 10.155327 6.630203 -0.483103 -0.451816 -2.321323 -0.416574 -1.667073
 -0.108228 -0.129002 -0.598796 -0.333197 -0.299641 -0.275934 -0.397217 -0.487911 -0.211777 -0.442030 -1.004420 -1.587674 -0.554281 -1.075395 -0.354861 10.141894 6.623609 -0.487543 -0.454920 -2.334165 -0.420350 -1.663482
 -0.075321 -0.117909 -0.570714 -0.275087 -0.187384 -0.255871 -0.379461 -0.472538 -0.199750 -0.418588 -0.966466 -1.556497 -0.500269 -1.023048 -0.333080 10.178775 6.703474 -0.468542 -0.431184 -2.304008 -0.357673 -1.655898


72
 -0.006975 -0.014647 -0.015447 -0.011010 -0.014539 -0.020490
 -0.006659 -0.015224 -0.016011 -0.011796 -0.014232 -0.023104
 -0.007571 -0.017288 -0.018725 -0.012737 -0.016106 -0.024795
 -0.005370 -0.012207 -0.012498 -0.009309 -0.011978 -0.018488
 -0.003673 -0.009470 -0.007905 -0.008230 -0.009650 -0.016648
 -0.005324 -0.011315 -0.010313 -0.008648 -0.011583 -0.016262
 -0.013597 -0.028639 -0.028758 -0.018424 -0.027328 -0.031765
 -0.009269 -0.016642 -0.023668 -0.014177 -0.015874 -0.023849
 -0.012824 -0.024233 -0.030880 -0.017311 -0.022125 -0.027716
 -0.004705 -0.010170 -0.010095 -0.008083 -0.009922 -0.015814
 -0.003569 -0.009023 -0.008526 -0.008189 -0.008940 -0.016768
 -0.004623 -0.011075 -0.009127 -0.009009 -0.010996 -0.017873


48
 -0.013074 -0.006553 0.008247 0.002244
 -0.012012 -0.005631 0.008603 0.002045
 -0.012271 -0.005982 0.007051 0.001339
 -0.010100 -0.005093 0.009954 0.002925
 -0.012944 -0.006113 0.021013 0.007444
 -0.011176 -0.005683 0.017733 0.009951
 -0.015296 -0.009119 -0.015376 -0.005381
 -0.018139 -0.007636 -0.015564 -0.016050
 -0.016351 -0.006423 -0.002599 -0.002659
 -0.007839 -0.004076 -0.000747 -0.002073
 -0.010487 -0.005123 0.012300 0.003214
 -0.012350 -0.005647 0.023685 0.011501


276
 -0.000732 -0.000920 -0.000858 -0.001115 -0.001103 -0.000942 -0.000938 -0.000951 -0.000867 -0.001048 -0.000980 -0.001150 -0.000699 -0.000639 -0.001221 -0.001207 -0.000737 -0.000655 -0.000741 -0.000811 -0.000892 -0.001236 -0.001513
 -0.000732 -0.000930 -0.000857 -0.001137 -0.001134 -0.000938 -0.000935 -0.000955 -0.000863 -0.001058 -0.000992 -0.001184 -0.000685 -0.000627 -0.001260 -0.001255 -0.000753 -0.000656 -0.000751 -0.000815 -0.000925 -0.001349 -0.001596
 -0.000977 -0.000991 -0.000917 -0.001214 -0.001208 -0.001005 -0.001003 -0.001019 -0.000930 -0.001132 -0.001059 -0.001251 -0.000776 -0.000700 -0.001305 -0.001274 -0.000808 -0.000724 -0.000838 -0.000925 -0.000994 -0.001458 -0.001607
 -0.000488 -0.000795 -0.000731 -0.000961 -0.000967 -0.000801 -0.000793 -0.000816 -0.000735 -0.000907 -0.000846 -0.001002 -0.000568 -0.000524 -0.001085 -0.001097 -0.000631 -0.000544 -0.000618 -0.000664 -0.000770 -0.001059 -0.001398
 -0.000488 -0.000691 -0.000611 -0.000814 -0.000810 -0.000681 -0.000680 -0.000708 -0.000611 -0.000779 -0.000709 -0.000897 -0.000244 -0.000346 -0.001047 -0.001258 -0.000500 -0.000354 -0.000387 -0.000257 -0.000584 -0.000640 -0.001652
 -0.000977 -0.000915 -0.000861 -0.001061 -0.001042 -0.000916 -0.000909 -0.000923 -0.000849 -0.001001 -0.000934 -0.001087 -0.000587 -0.000623 -0.001141 -0.001201 -0.000654 -0.000646 -0.000712 -0.000698 -0.000740 -0.000916 -0.001480
 -0.001465 -0.001487 -0.001424 -0.001798 -0.001751 -0.001537 -0.001541 -0.001519 -0.001443 -0.001682 -0.001591 -0.001776 -0.001402 -0.001397 -0.001550 -0.001514 -0.001385 -0.001402 -0.001616 -0.001629 -0.001584 -0.002264 -0.001813
 -0.000732 -0.000920 -0.000846 -0.001212 -0.001233 -0.000996 -0.000989 -0.000998 -0.000897 -0.001117 -0.001055 -0.001265 -0.001006 -0.000658 -0.001397 -0.001151 -0.000892 -0.000669 -0.000792 -0.001126 -0.001221 -0.002044 -0.001437
 -0.001221 -0.001431 -0.001373 -0.001779 -0.001773 -0.001478 -0.001471 -0.001479 -0.001386 -0.001621 -0.001549 -0.001745 -0.001494 -0.001123 -0.001783 -0.001298 -0.001156 -0.001174 -0.001368 -0.001869 -0.001454 -0.002534 -0.001455
 -0.000732 -0.000796 -0.000739 -0.000951 -0.000948 -0.000799 -0.000802 -0.000814 -0.000750 -0.000896 -0.000846 -0.000985 -0.000665 -0.000643 -0.000947 -0.000992 -0.000739 -0.000667 -0.000755 -0.000749 -0.000877 -0.001186 -0.001244
 -0.000488 -0.000653 -0.000573 -0.000782 -0.000791 -0.000639 -0.000640 -0.000673 -0.000580 -0.000745 -0.000685 -0.000870 -0.000307 -0.000350 -0.000996 -0.001159 -0.000537 -0.000364 -0.000411 -0.000325 -0.000657 -0.000839 -0.001533
 -0.000977 -0.000909 -0.000840 -0.001052 -0.001036 -0.000889 -0.000882 -0.000913 -0.000823 -0.000996 -0.000921 -0.001102 -0.000460 -0.000558 -0.001191 -0.001336 -0.000619 -0.000586 -0.000649 -0.000558 -0.000697 -0.000814 -0.001695


108
 0.009096 0.006875 0.008018 0.009388 0.006495 0.005459 0.006379 0.006771 0.005819
 0.008980 0.007011 0.008110 0.009521 0.006464 0.005484 0.006382 0.006588 0.005630
 0.008161 0.006219 0.007248 0.008398 0.005856 0.004904 0.005796 0.006080 0.005192
 0.008921 0.006829 0.007885 0.009356 0.006349 0.005388 0.006226 0.006545 0.005628
 0.014401 0.012012 0.013489 0.017295 0.010201 0.009019 0.009861 0.009713 0.008490
 0.012009 0.007405 0.008707 0.010294 0.007833 0.006430 0.007590 0.009347 0.008372
 -0.004766 -0.002830 -0.003410 -0.005035 -0.002548 -0.002093 -0.002134 -0.002393 -0.001995
 0.003601 0.005228 0.006262 0.006777 0.003823 0.003142 0.003983 0.002151 0.001050
 0.006069 0.002045 0.003464 0.001684 0.003819 0.002210 0.003928 0.005355 0.004241
 0.000516 0.001108 0.000929 0.001314 0.000656 0.000769 0.000756 0.000502 0.000461
 0.010124 0.009666 0.010638 0.013529 0.007685 0.007038 0.007556 0.006865 0.005939
 0.014966 0.009838 0.011417 0.014172 0.009833 0.008171 0.009411 0.011006 0.009787


180
 -0.000460 -0.000578 -0.000559 -0.000523 -0.000388 -0.000480 -0.000451 -0.000607 0.002408 0.002197 0.001958 0.002098 0.002658 0.002615 0.002791
 -0.000449 -0.000577 -0.000548 -0.000502 -0.000370 -0.000467 -0.000441 -0.000621 0.002399 0.002195 0.002022 0.002174 0.002778 0.002731 0.002889
 -0.000447 -0.000573 -0.000549 -0.000500 -0.000375 -0.000490 -0.000446 -0.000619 0.002136 0.001945 0.001775 0.001909 0.002389 0.002356 0.002503
 -0.000420 -0.000523 -0.000503 -0.000478 -0.000344 -0.000437 -0.000410 -0.000551 0.002395 0.002187 0.001975 0.002113 0.002733 0.002689 0.002858
 -0.000482 -0.000610 -0.000575 -0.000581 -0.000385 -0.000425 -0.000424 -0.000562 0.004340 0.003947 0.003637 0.003875 0.005378 0.005322 0.005615
 -0.000522 -0.000624 -0.000633 -0.000630 -0.000473 -0.000602 -0.000452 -0.000584 0.003426 0.003100 0.002432 0.002526 0.003353 0.003343 0.003651
 -0.000354 -0.000447 -0.000454 -0.000387 -0.000303 -0.000538 -0.000371 -0.000503 -0.000187 -0.000169 -0.000159 -0.000167 -0.000260 -0.000280 -0.000273
 -0.000395 -0.000533 -0.000433 -0.000362 -0.000273 -0.000308 -0.000521 -0.000752 -0.000070 0.000011 0.000616 0.000825 0.000544 0.000458 0.000309
 -0.000546 -0.000677 -0.000670 -0.000561 -0.000497 -0.000723 -0.000602 -0.000868 0.000095 0.000099 -0.000109 -0.000089 -0.000954 -0.000981 -0.000944
 -0.000280 -0.000362 -0.000348 -0.000300 -0.000221 -0.000329 -0.000300 -0.000419 0.000574 0.000519 0.000629 0.000713 0.000987 0.000950 0.000990
 -0.000401 -0.000528 -0.000479 -0.000471 -0.000304 -0.000329 -0.000376 -0.000536 0.003321 0.003042 0.002991 0.003226 0.004416 0.004347 0.004529
 -0.000558 -0.000682 -0.000692 -0.000675 -0.000499 -0.000623 -0.000472 -0.000616 0.004236 0.003828 0.003109 0.003241 0.004452 0.004443 0.004813


36
 0.002577 0.003665 0.003456
 0.002586 0.003706 0.003477
 0.002398 0.003399 0.003210
 0.002497 0.003551 0.003341
 0.003606 0.005357 0.004879
 0.002870 0.004053 0.003835
 0.000054 -0.000163 -0.000078
 0.001914 0.002756 0.002606
 0.001688 0.002224 0.002343
 0.000699 0.000951 0.000884
 0.003020 0.004431 0.004033
 0.003348 0.004863 0.004512


60
 -0.000134 -0.000143 -0.000141 -0.000147 -0.000149
 -0.000129 -0.000137 -0.000138 -0.000144 -0.000145
 -0.000125 -0.000133 -0.000131 -0.000137 -0.000140
 -0.000115 -0.000124 -0.000117 -0.000123 -0.000125
 -0.000147 -0.000163 -0.000160 -0.000151 -0.000165
 -0.000158 -0.000170 -0.000169 -0.000165 -0.000172
 -0.000068 -0.000070 -0.000068 -0.000082 -0.000082
 -0.000110 -0.000118 -0.000114 -0.000128 -0.000129
 -0.000146 -0.000152 -0.000153 -0.000163 -0.000163
 -0.000067 -0.000072 -0.000070 -0.000077 -0.000080
 -0.000124 -0.000139 -0.000134 -0.000133 -0.000139
 -0.000167 -0.000186 -0.000182 -0.000175 -0.000185


24
 -0.000077 -0.000043
 -0.000064 -0.000033
 -0.000065 -0.000033
 -0.000064 -0.000029
 -0.000072 -0.000034
 -0.000119 -0.000059
 -0.000034 -0.000030
 -0.000009 -0.000016
 -0.000091 -0.000053
 -0.000020 -0.000018
 -0.000047 -0.000025
 -0.000123 -0.000057


12
 -0.000085
 -0.000076
 -0.000077
 -0.000071
 -0.000060
 -0.000104
 -0.000038
 -0.000072
 -0.000134
 -0.000027
 -0.000047
 -0.000101


96
 0.001698 0.001710 0.001939 0.001515 0.001632 0.001507 0.001497 0.001800
 0.001630 0.001646 0.001819 0.001458 0.001566 0.001441 0.001451 0.001740
 0.001499 0.001515 0.001699 0.001348 0.001465 0.001355 0.001356 0.001633
 0.001625 0.001648 0.001826 0.001428 0.001555 0.001426 0.001451 0.001728
 0.002344 0.002374 0.002516 0.001931 0.002232 0.002023 0.002020 0.002230
 0.002441 0.002393 0.002872 0.002034 0.002268 0.002083 0.002078 0.002332
 0.000088 0.000077 0.000133 0.000133 0.000124 0.000124 0.000117 0.000168
 0.000267 0.000357 0.000196 0.000546 0.000407 0.000402 0.000463 0.000861
 0.001083 0.001075 0.001446 0.001140 0.001060 0.001019 0.001030 0.001494
 0.000293 0.000319 0.000294 0.000304 0.000334 0.000302 0.000301 0.000371
 0.001774 0.001790 0.001849 0.001509 0.001715 0.001559 0.001556 0.001757
 0.002763 0.002715 0.003162 0.002238 0.002548 0.002329 0.002309 0.002585


36
 -0.005149 -0.005352 -0.000293
 -0.005060 -0.005225 -0.000294
 -0.004706 -0.004913 -0.000287
 -0.004908 -0.005038 -0.000260
 -0.007253 -0.006846 -0.000374
 -0.006467 -0.006540 -0.000175
 -0.000209 -0.000351 -0.000312
 -0.002671 -0.003502 -0.000538
 -0.003617 -0.004753 -0.000281
 -0.001431 -0.001364 -0.000273
 -0.005638 -0.005364 -0.000376
 -0.007530 -0.007396 -0.000203


36
 -0.000482 -0.000535 -0.000442
 -0.000500 -0.000529 -0.000449
 -0.000468 -0.000506 -0.000431
 -0.000460 -0.000503 -0.000413
 -0.000701 -0.000729 -0.000554
 -0.000397 -0.000558 -0.000368
 -0.000179 -0.000204 -0.000189
 -0.000625 -0.000496 -0.000621
 -0.000289 -0.000396 -0.000393
 -0.000300 -0.000281 -0.000264
 -0.000625 -0.000607 -0.000502
 -0.000514 -0.000657 -0.000437


60
 0.005914 0.007751 0.004343 0.006223 0.004824
 0.005682 0.007449 0.003980 0.005781 0.004491
 0.005211 0.006833 0.003622 0.005331 0.004126
 0.005763 0.007572 0.004229 0.006004 0.004632
 0.008687 0.011370 0.006861 0.008831 0.006922
 0.009802 0.013426 0.008962 0.012106 0.008976
 -0.001897 -0.003208 -0.001035 -0.001872 -0.001184
 -0.001715 -0.003435 -0.005371 -0.005493 -0.003423
 0.004203 0.006248 0.002193 0.004910 0.003345
 0.000403 0.000450 -0.000162 0.000141 0.000101
 0.005772 0.007260 0.004120 0.005383 0.004389
 0.011178 0.015154 0.009876 0.013058 0.009833


72
 -0.001005 -0.000989 -0.001043 -0.000999 -0.001072 -0.001044
 -0.000978 -0.000964 -0.001011 -0.000968 -0.001037 -0.001013
 -0.000965 -0.000947 -0.001000 -0.000950 -0.001032 -0.000997
 -0.000926 -0.000906 -0.000956 -0.000919 -0.000981 -0.000955
 -0.001297 -0.001283 -0.001335 -0.001309 -0.001360 -0.001331
 -0.001064 -0.001049 -0.001103 -0.001079 -0.001129 -0.001100
 -0.000726 -0.000702 -0.000748 -0.000707 -0.000807 -0.000771
 -0.000712 -0.000699 -0.000746 -0.000665 -0.000781 -0.000755
 -0.000658 -0.000645 -0.000698 -0.000633 -0.000736 -0.000709
 -0.000638 -0.000626 -0.000658 -0.000626 -0.000691 -0.000666
 -0.001065 -0.001053 -0.001096 -0.001066 -0.001123 -0.001092
 -0.001229 -0.001215 -0.001272 -0.001250 -0.001297 -0.001264


12
 -0.000458
 -0.000432
 -0.000498
 -0.000354
 -0.000051
 -0.000008
 -0.000663
 -0.001635
 -0.000999
 -0.000473
 -0.000250
 0.000131


204
 -0.001844 -0.000988 -0.001060 -0.000937 -0.000903 -0.001602 -0.001287 -0.001087 -0.001051 -0.000916 -0.001875 -0.001329 -0.001123 -0.000970 -0.000709 -0.000634 -0.000792
 -0.001890 -0.001022 -0.001106 -0.000957 -0.000927 -0.001632 -0.001320 -0.001110 -0.001085 -0.000935 -0.002015 -0.001392 -0.001196 -0.001047 -0.000740 -0.000650 -0.000797
 -0.002092 -0.001143 -0.001236 -0.001076 -0.001048 -0.001805 -0.001465 -0.001236 -0.001205 -0.001053 -0.002135 -0.001474 -0.001273 -0.001197 -0.000856 -0.000776 -0.000934
 -0.001577 -0.000853 -0.000931 -0.000794 -0.000759 -0.001369 -0.001110 -0.000929 -0.000908 -0.000776 -0.001682 -0.001204 -0.001015 -0.000809 -0.000585 -0.000507 -0.000645
 -0.001156 -0.000513 -0.000603 -0.000496 -0.000441 -0.001024 -0.000769 -0.000610 -0.000582 -0.000433 -0.001629 -0.001104 -0.000954 -0.000266 -0.000202 -0.000088 -0.000161
 -0.001119 -0.000498 -0.000565 -0.000467 -0.000419 -0.000966 -0.000718 -0.000572 -0.000532 -0.000414 -0.001200 -0.000835 -0.000641 -0.000253 -0.000124 -0.000126 -0.000270
 -0.003109 -0.001728 -0.001862 -0.001708 -0.001693 -0.002720 -0.002206 -0.001896 -0.001846 -0.001684 -0.003165 -0.001758 -0.001781 -0.001997 -0.001468 -0.001486 -0.001484
 -0.003382 -0.002144 -0.002197 -0.002044 -0.002057 -0.002934 -0.002553 -0.002300 -0.002270 -0.002125 -0.003109 -0.002423 -0.002166 -0.002761 -0.002137 -0.001909 -0.002128
 -0.002898 -0.001701 -0.001755 -0.001583 -0.001580 -0.002420 -0.002039 -0.001793 -0.001749 -0.001616 -0.001981 -0.001653 -0.001259 -0.002075 -0.001399 -0.001408 -0.001764
 -0.001634 -0.000977 -0.001038 -0.000930 -0.000920 -0.001443 -0.001213 -0.001051 -0.001040 -0.000927 -0.001863 -0.001201 -0.001154 -0.001104 -0.000840 -0.000754 -0.000794
 -0.001373 -0.000719 -0.000793 -0.000686 -0.000649 -0.001213 -0.000970 -0.000809 -0.000792 -0.000648 -0.001829 -0.001243 -0.001124 -0.000654 -0.000496 -0.000353 -0.000416
 -0.001041 -0.000414 -0.000496 -0.000385 -0.000329 -0.000899 -0.000645 -0.000490 -0.000458 -0.000313 -0.001338 -0.000882 -0.000696 -0.000087 -0.000003 0.000021 -0.000100


12
 -0.002306
 -0.002140
 -0.002169
 -0.002082
 -0.002883
 -0.002496
 -0.003292
 -0.000529
 -0.000879
 -0.001647
 -0.002296
 -0.002798


12
 -0.003444
 -0.003254
 -0.003607
 -0.003072
 -0.002397
 -0.002056
 -0.003491
 -0.006668
 -0.004328
 -0.002900
 -0.002706
 -0.001850


168
 -0.061113 -0.029686 -0.032137 -0.054426 -0.029187 -0.031166 -0.111919 -0.081066 -0.070057 -0.085562 -0.077872 -0.027838 -0.025639 -0.027017
 -0.062817 -0.029000 -0.031984 -0.056146 -0.028309 -0.030842 -0.111810 -0.100745 -0.068501 -0.084853 -0.076519 -0.026456 -0.024462 -0.025849
 -0.069096 -0.032664 -0.036494 -0.062090 -0.031862 -0.034967 -0.123013 -0.113002 -0.080317 -0.092246 -0.084969 -0.032252 -0.032225 -0.031570
 -0.058546 -0.025349 -0.026969 -0.052595 -0.025007 -0.026461 -0.108182 -0.070059 -0.063820 -0.079942 -0.071843 -0.022606 -0.020079 -0.022041
 -0.051783 -0.022860 -0.022679 -0.046611 -0.022776 -0.023073 -0.098728 -0.057586 -0.033850 -0.056706 -0.047941 -0.004290 0.003788 -0.003778
 -0.051648 -0.022940 -0.023576 -0.046290 -0.022915 -0.023394 -0.098497 -0.056292 -0.047570 -0.065724 -0.057997 -0.013358 -0.008637 -0.012189
 -0.093417 -0.055498 -0.061518 -0.085955 -0.052820 -0.057039 -0.172525 -0.161159 -0.057006 -0.075523 -0.070155 -0.037642 -0.031094 -0.035859
 -0.063177 -0.032707 -0.039652 -0.056682 -0.031635 -0.037762 -0.108850 -0.100515 -0.115502 -0.117317 -0.110455 -0.061722 -0.073144 -0.062084
 -0.064764 -0.033355 -0.041950 -0.058007 -0.032730 -0.038713 -0.112400 -0.128248 -0.134794 -0.125462 -0.120790 -0.067225 -0.084506 -0.065775
 -0.051129 -0.021199 -0.022282 -0.046768 -0.020575 -0.021790 -0.096560 -0.057418 -0.044108 -0.063014 -0.054409 -0.017579 -0.014137 -0.017485
 -0.051702 -0.021671 -0.022136 -0.046583 -0.021336 -0.022336 -0.096483 -0.059221 -0.039828 -0.061322 -0.052294 -0.009431 -0.003473 -0.009204
 -0.053093 -0.023206 -0.023319 -0.047930 -0.023192 -0.023420 -0.100150 -0.062213 -0.037164 -0.058871 -0.050466 -0.006149 0.001332 -0.005186


12
 -0.001944
 -0.001992
 -0.002111
 -0.001894
 -0.001577
 -0.001408
 -0.001820
 -0.003044
 -0.002352
 -0.001816
 -0.001752
 -0.001370


48
 -0.002307 -0.002638 -0.002294 -0.003557
 -0.002467 -0.002769 -0.002431 -0.003723
 -0.002568 -0.002909 -0.002533 -0.003942
 -0.002256 -0.002541 -0.002239 -0.003373
 -0.002820 -0.003086 -0.002845 -0.003861
 -0.002358 -0.002624 -0.002363 -0.003354
 -0.004590 -0.005128 -0.004649 -0.006518
 -0.001029 -0.001397 -0.000957 -0.002501
 -0.000831 -0.001185 -0.000706 -0.002261
 -0.002215 -0.002450 -0.002215 -0.003201
